dt,dt_iso,timezone,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month
1483844400,2017-01-08 03:00:00,0,53.345035,-6.267261,8.39,9000.0,7.33,5.98,8.36,8.56,1031,93,4.1,260,75,803,1,2,1,01
1483848000,2017-01-08 04:00:00,0,53.345035,-6.267261,8.39,9000.0,7.33,6.52,8.36,8.56,1031,93,3.1,250,75,300,3,7,7,01
1483851600,2017-01-08 05:00:00,0,53.345035,-6.267261,8.39,9999.0,7.33,6.23,8.36,8.56,1031,93,3.6,260,75,803,1,2,1,01
1483855200,2017-01-08 06:00:00,0,53.345035,-6.267261,8.39,4000.0,7.33,6.52,8.36,8.56,1031,93,3.1,250,75,300,3,7,7,01
1483858800,2017-01-08 07:00:00,0,53.345035,-6.267261,8.39,9999.0,8.39,6.23,8.36,8.56,1031,100,3.6,240,75,300,3,7,7,01
1483862400,2017-01-08 08:00:00,0,53.345035,-6.267261,8.39,9999.0,8.39,5.98,8.36,9.56,1031,100,4.1,240,75,803,1,2,1,01
1483866000,2017-01-08 09:00:00,0,53.345035,-6.267261,9.39,9999.0,8.32,8.03,9.36,10.56,1031,93,2.6,210,75,803,1,2,6,01
1483869600,2017-01-08 10:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1032,93,2.1,180,75,803,1,2,6,01
1483873200,2017-01-08 11:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1032,93,3.1,230,75,803,1,2,6,01
1483876800,2017-01-08 12:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1031,93,5.7,250,75,803,1,2,6,01
1483880400,2017-01-08 13:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,11.56,1030,93,6.2,250,75,803,1,2,6,01
1483884000,2017-01-08 14:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,11.56,1030,93,4.6,240,75,803,1,2,6,01
1483887600,2017-01-08 15:00:00,0,53.345035,-6.267261,11.39,9999.0,9.31,10.86,11.36,11.56,1029,87,4.1,210,75,803,1,2,6,01
1483891200,2017-01-08 16:00:00,0,53.345035,-6.267261,11.39,9999.0,9.31,10.86,11.36,11.56,1029,87,4.6,220,75,803,1,2,6,01
1483894800,2017-01-08 17:00:00,0,53.345035,-6.267261,11.39,9999.0,9.31,10.86,10.53,11.41,1028,87,4.1,220,75,803,1,2,1,01
1483898400,2017-01-08 18:00:00,0,53.345035,-6.267261,11.39,9999.0,9.31,10.86,10.53,11.41,1028,87,3.6,210,75,803,1,2,1,01
1483902000,2017-01-08 19:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,11.56,1028,93,4.1,200,75,803,1,2,1,01
1483905600,2017-01-08 20:00:00,0,53.345035,-6.267261,11.39,9999.0,9.31,10.86,10.53,11.41,1027,87,4.6,200,75,803,1,2,1,01
1483909200,2017-01-08 21:00:00,0,53.345035,-6.267261,10.39,9999.0,8.32,9.76,10.36,10.56,1026,87,4.6,200,75,803,1,2,1,01
1483912800,2017-01-08 22:00:00,0,53.345035,-6.267261,10.39,9999.0,7.45,9.63,9.53,10.41,1024,82,6.7,210,75,803,1,2,1,01
1483916400,2017-01-08 23:00:00,0,53.345035,-6.267261,10.39,9999.0,7.27,9.6,10.36,10.56,1024,81,6.7,220,75,803,1,2,1,01
1483920000,2017-01-09 00:00:00,0,53.345035,-6.267261,9.39,9999.0,6.3,5.83,9.36,9.56,1022,81,8.2,220,75,803,1,2,1,01
1483923600,2017-01-09 01:00:00,0,53.345035,-6.267261,9.39,9999.0,6.3,5.83,9.36,9.56,1021,81,8.2,220,75,803,1,2,1,01
1483927200,2017-01-09 02:00:00,0,53.345035,-6.267261,10.39,9999.0,6.35,9.47,9.53,10.41,1019,76,9.8,220,75,803,1,2,1,01
1483930800,2017-01-09 03:00:00,0,53.345035,-6.267261,9.39,9999.0,6.3,5.45,9.36,9.56,1017,81,9.8,210,75,500,0,1,0,01
1483930800,2017-01-09 03:00:00,0,53.345035,-6.267261,9.39,9999.0,6.3,5.45,9.36,9.56,1017,81,9.8,210,75,300,3,7,7,01
1483934400,2017-01-09 04:00:00,0,53.345035,-6.267261,9.39,9999.0,7.34,5.45,9.36,9.56,1016,87,9.8,220,75,500,0,1,0,01
1483938000,2017-01-09 05:00:00,0,53.345035,-6.267261,9.39,9999.0,7.34,5.96,9.36,9.56,1014,87,7.7,210,75,500,0,1,0,01
1483941600,2017-01-09 06:00:00,0,53.345035,-6.267261,9.39,9999.0,7.34,5.24,9.36,9.56,1013,87,10.8,220,75,500,0,1,0,01
1483945200,2017-01-09 07:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,1.75,6.36,7.56,1014,93,8.8,290,75,500,0,1,0,01
1483948800,2017-01-09 08:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,2.4,6.36,6.56,1014,87,6.7,250,75,500,0,1,0,01
1483952400,2017-01-09 09:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,2.78,6.36,6.56,1014,86,5.7,240,75,803,1,2,6,01
1483956000,2017-01-09 10:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,2.58,6.36,6.56,1014,86,6.2,240,20,801,1,4,4,01
1483959600,2017-01-09 11:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,1.48,6.36,6.56,1013,86,9.8,260,40,802,1,3,5,01
1483963200,2017-01-09 12:00:00,0,53.345035,-6.267261,7.39,9999.0,3.44,2.68,7.36,7.56,1012,76,10.3,260,20,801,1,4,4,01
1483966800,2017-01-09 13:00:00,0,53.345035,-6.267261,7.39,9999.0,3.44,2.68,7.36,7.56,1012,76,10.3,250,20,801,1,4,4,01
1483970400,2017-01-09 14:00:00,0,53.345035,-6.267261,7.39,9999.0,3.44,2.93,7.36,7.56,1011,76,9.3,250,20,801,1,4,4,01
1483974000,2017-01-09 15:00:00,0,53.345035,-6.267261,7.39,9999.0,3.44,3.06,6.53,7.41,1011,76,8.8,250,40,520,0,5,9,01
1483977600,2017-01-09 16:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,2.4,6.36,6.56,1011,81,6.7,250,40,802,1,3,5,01
1483981200,2017-01-09 17:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,2.07,6.36,6.56,1011,81,7.7,250,40,520,0,5,7,01
1483984800,2017-01-09 18:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,2.58,5.53,6.41,1011,81,6.2,250,75,803,1,2,1,01
1483988400,2017-01-09 19:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.29,5.36,5.56,1010,81,9.3,250,40,802,1,3,2,01
1483992000,2017-01-09 20:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.78,4.53,5.41,1010,81,7.7,240,40,802,1,3,2,01
1483995600,2017-01-09 21:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.03,5.36,5.56,1010,81,10.3,250,40,520,0,5,7,01
1483999200,2017-01-09 22:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.03,5.36,5.56,1009,81,10.3,250,40,802,1,3,2,01
1484002800,2017-01-09 23:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.03,5.36,5.56,1009,81,10.3,260,40,802,1,3,2,01
1484006400,2017-01-10 00:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.03,5.36,5.56,1010,81,10.3,260,20,801,1,4,3,01
1484010000,2017-01-10 01:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.29,5.36,5.56,1010,81,9.3,260,20,801,1,4,3,01
1484013600,2017-01-10 02:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.29,5.36,5.56,1010,81,9.3,270,20,801,1,4,3,01
1484017200,2017-01-10 03:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,1.92,5.53,6.41,1010,81,8.2,260,75,803,1,2,1,01
1484020800,2017-01-10 04:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,1.75,5.53,6.41,1010,81,8.8,260,75,803,1,2,1,01
1484024400,2017-01-10 05:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.62,5.36,5.56,1010,81,8.2,270,75,803,1,2,1,01
1484028000,2017-01-10 06:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.78,5.36,6.56,1011,81,7.7,260,40,802,1,3,2,01
1484031600,2017-01-10 07:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,2.07,6.36,6.56,1011,81,7.7,260,75,803,1,2,1,01
1484035200,2017-01-10 08:00:00,0,53.345035,-6.267261,7.39,9999.0,4.35,3.37,7.36,7.56,1011,81,7.7,260,75,803,1,2,1,01
1484038800,2017-01-10 09:00:00,0,53.345035,-6.267261,7.39,9999.0,6.33,2.8,7.36,7.56,1010,93,9.8,270,75,300,3,7,9,01
1484042400,2017-01-10 10:00:00,0,53.345035,-6.267261,8.39,9999.0,6.36,4.52,8.36,8.56,1011,87,8.2,260,75,803,1,2,6,01
1484046000,2017-01-10 11:00:00,0,53.345035,-6.267261,8.39,8000.0,7.33,4.37,8.36,8.56,1010,93,8.8,250,75,300,3,7,9,01
1484049600,2017-01-10 12:00:00,0,53.345035,-6.267261,9.39,1500.0,8.32,6.4,9.36,9.56,1010,93,6.2,240,75,300,3,7,9,01
1484053200,2017-01-10 13:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1009,93,10.8,260,75,803,1,2,6,01
1484056800,2017-01-10 14:00:00,0,53.345035,-6.267261,10.39,9999.0,7.45,9.63,10.36,10.56,1009,82,11.3,270,20,801,1,4,4,01
1484060400,2017-01-10 15:00:00,0,53.345035,-6.267261,10.39,9999.0,7.45,9.63,10.36,10.56,1010,82,8.8,280,75,803,1,2,6,01
1484064000,2017-01-10 16:00:00,0,53.345035,-6.267261,10.39,9999.0,6.35,9.47,10.36,10.56,1010,76,7.2,270,75,803,1,2,6,01
1484067600,2017-01-10 17:00:00,0,53.345035,-6.267261,9.39,9999.0,6.3,5.96,9.36,9.56,1011,81,7.7,280,20,801,1,4,3,01
1484071200,2017-01-10 18:00:00,0,53.345035,-6.267261,8.39,9999.0,6.36,4.37,8.36,8.56,1011,87,8.8,260,20,801,1,4,3,01
1484074800,2017-01-10 19:00:00,0,53.345035,-6.267261,8.39,9999.0,6.36,4.24,8.36,8.56,1010,87,9.3,250,20,801,1,4,3,01
1484078400,2017-01-10 20:00:00,0,53.345035,-6.267261,9.39,9999.0,7.34,5.56,9.36,9.56,1010,87,9.3,250,75,803,1,2,1,01
1484082000,2017-01-10 21:00:00,0,53.345035,-6.267261,9.39,9999.0,8.32,5.96,9.36,9.56,1009,93,7.7,240,75,300,3,7,7,01
1484085600,2017-01-10 22:00:00,0,53.345035,-6.267261,10.39,7000.0,10.39,10.1,10.36,11.56,1009,100,9.8,250,75,300,3,7,7,01
1484089200,2017-01-10 23:00:00,0,53.345035,-6.267261,11.39,9999.0,9.31,10.86,11.36,11.56,1008,87,10.8,250,75,803,1,2,1,01
1484092800,2017-01-11 00:00:00,0,53.345035,-6.267261,11.39,9999.0,9.31,10.86,10.53,11.41,1008,87,13.4,250,75,803,1,2,1,01
1484096400,2017-01-11 01:00:00,0,53.345035,-6.267261,11.39,9999.0,9.31,10.86,11.36,11.56,1007,87,14.4,260,75,300,3,7,7,01
1484100000,2017-01-11 02:00:00,0,53.345035,-6.267261,11.39,9999.0,7.32,10.57,11.36,11.56,1007,76,14.4,270,75,803,1,2,1,01
1484103600,2017-01-11 03:00:00,0,53.345035,-6.267261,10.39,9999.0,6.35,9.47,10.36,10.56,1008,76,13.9,270,75,803,1,2,1,01
1484107200,2017-01-11 04:00:00,0,53.345035,-6.267261,9.39,9999.0,4.4,4.93,9.36,9.56,1009,71,12.4,280,75,803,1,2,1,01
1484110800,2017-01-11 05:00:00,0,53.345035,-6.267261,8.39,9999.0,4.41,4.01,8.36,8.56,1009,76,10.3,270,75,803,1,2,1,01
1484114400,2017-01-11 06:00:00,0,53.345035,-6.267261,8.39,9999.0,3.44,3.58,7.53,8.41,1009,71,12.4,270,40,802,1,3,2,01
1484118000,2017-01-11 07:00:00,0,53.345035,-6.267261,7.39,9999.0,2.28,2.13,7.36,7.56,1010,70,12.9,280,75,803,1,2,1,01
1484121600,2017-01-11 08:00:00,0,53.345035,-6.267261,6.39,9999.0,1.32,1.01,6.36,6.56,1011,70,11.8,280,20,801,1,4,3,01
1484125200,2017-01-11 09:00:00,0,53.345035,-6.267261,6.39,9999.0,1.32,1.12,6.36,6.56,1011,70,11.3,270,75,803,1,2,6,01
1484128800,2017-01-11 10:00:00,0,53.345035,-6.267261,6.39,9999.0,0.3,1.24,6.36,6.56,1013,65,10.8,270,75,803,1,2,6,01
1484132400,2017-01-11 11:00:00,0,53.345035,-6.267261,6.39,9999.0,0.3,0.88,6.36,6.56,1013,65,12.4,280,20,801,1,4,4,01
1484136000,2017-01-11 12:00:00,0,53.345035,-6.267261,7.39,9999.0,0.37,2.23,6.53,7.41,1013,61,12.4,280,40,802,1,3,5,01
1484139600,2017-01-11 13:00:00,0,53.345035,-6.267261,7.39,9999.0,1.25,2.35,7.36,7.56,1013,65,11.8,270,40,802,1,3,5,01
1484143200,2017-01-11 14:00:00,0,53.345035,-6.267261,6.39,9999.0,1.32,1.24,6.36,7.56,1014,70,10.8,280,40,802,1,3,5,01
1484146800,2017-01-11 15:00:00,0,53.345035,-6.267261,6.39,9999.0,-0.51,0.88,6.36,6.56,1013,61,12.4,280,40,802,1,3,5,01
1484150400,2017-01-11 16:00:00,0,53.345035,-6.267261,6.39,9999.0,0.3,1.24,6.36,6.56,1014,65,10.8,270,40,802,1,3,5,01
1484154000,2017-01-11 17:00:00,0,53.345035,-6.267261,5.39,9999.0,0.37,0.29,5.36,5.56,1014,70,9.3,270,20,801,1,4,3,01
1484157600,2017-01-11 18:00:00,0,53.345035,-6.267261,4.39,9999.0,0.35,-1.02,4.36,4.56,1014,75,9.3,260,20,801,1,4,3,01
1484161200,2017-01-11 19:00:00,0,53.345035,-6.267261,4.39,9999.0,1.25,-1.02,4.36,4.56,1014,80,9.3,260,20,801,1,4,3,01
1484164800,2017-01-11 20:00:00,0,53.345035,-6.267261,4.39,9999.0,1.25,-0.68,4.36,4.56,1014,80,8.2,250,75,803,1,2,1,01
1484168400,2017-01-11 21:00:00,0,53.345035,-6.267261,4.39,9999.0,0.35,-0.68,4.36,4.56,1014,75,8.2,260,40,802,1,3,2,01
1484172000,2017-01-11 22:00:00,0,53.345035,-6.267261,4.39,9999.0,1.25,-0.87,4.36,5.56,1014,80,8.8,250,75,803,1,2,1,01
1484175600,2017-01-11 23:00:00,0,53.345035,-6.267261,4.39,9999.0,1.25,-1.02,4.36,4.56,1013,80,9.3,250,75,803,1,2,1,01
1484179200,2017-01-12 00:00:00,0,53.345035,-6.267261,5.39,9999.0,1.32,0.29,4.53,5.41,1012,75,9.3,250,75,803,1,2,1,01
1484182800,2017-01-12 01:00:00,0,53.345035,-6.267261,4.39,9999.0,1.42,-0.68,4.36,4.56,1012,81,8.2,250,75,803,1,2,1,01
1484186400,2017-01-12 02:00:00,0,53.345035,-6.267261,4.39,9999.0,1.42,-0.52,4.36,4.56,1011,81,7.7,250,75,803,1,2,1,01
1484190000,2017-01-12 03:00:00,0,53.345035,-6.267261,4.39,9999.0,1.42,-0.16,4.36,4.56,1010,81,6.7,240,75,500,0,1,0,01
1484193600,2017-01-12 04:00:00,0,53.345035,-6.267261,4.39,9999.0,2.26,0.04,4.36,4.56,1010,86,6.2,250,75,500,0,1,0,01
1484197200,2017-01-12 05:00:00,0,53.345035,-6.267261,3.39,9999.0,1.44,-1.99,3.36,3.56,1009,87,8.2,260,75,500,0,1,0,01
1484200800,2017-01-12 06:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-1.01,3.36,3.56,1008,93,5.7,250,75,500,0,1,0,01
1484204400,2017-01-12 07:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-1.01,3.36,3.56,1007,93,5.7,260,75,500,0,1,0,01
1484208000,2017-01-12 08:00:00,0,53.345035,-6.267261,3.39,9999.0,1.44,-1.23,3.36,3.56,1006,87,6.2,260,75,500,0,1,0,01
1484211600,2017-01-12 09:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,-2.51,2.36,2.56,1005,93,6.2,240,75,500,0,1,10,01
1484215200,2017-01-12 10:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,-2.72,2.36,2.56,1005,93,6.7,240,75,803,1,2,6,01
1484218800,2017-01-12 11:00:00,0,53.345035,-6.267261,2.39,9999.0,0.45,-3.49,2.36,2.56,1004,87,8.8,260,75,803,1,2,6,01
1484222400,2017-01-12 12:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,-2.92,2.36,2.56,1003,93,7.2,250,75,803,1,2,6,01
1484226000,2017-01-12 13:00:00,0,53.345035,-6.267261,3.39,9999.0,0.44,-1.99,3.36,3.56,1002,81,8.2,270,75,803,1,2,6,01
1484229600,2017-01-12 14:00:00,0,53.345035,-6.267261,3.39,9999.0,-0.7,-1.81,3.36,3.56,1001,74,7.7,280,20,801,1,4,4,01
1484233200,2017-01-12 15:00:00,0,53.345035,-6.267261,2.39,9999.0,-1.4,-3.81,2.36,2.56,1001,75,9.8,270,20,801,1,4,4,01
1484236800,2017-01-12 16:00:00,0,53.345035,-6.267261,2.39,9999.0,-1.4,-3.11,2.36,2.56,1001,75,7.7,270,20,801,1,4,4,01
1484240400,2017-01-12 17:00:00,0,53.345035,-6.267261,1.39,9999.0,-1.48,-4.41,1.36,1.56,1000,80,7.7,260,40,802,1,3,2,01
1484244000,2017-01-12 18:00:00,0,53.345035,-6.267261,1.39,9999.0,-1.48,-5.57,1.36,1.56,1000,80,11.3,260,40,802,1,3,2,01
1484247600,2017-01-12 19:00:00,0,53.345035,-6.267261,0.39,9999.0,-0.54,-6.11,0.36,0.56,1000,93,8.8,250,75,620,4,10,11,01
1484251200,2017-01-12 20:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-5.43,1.36,1.56,999,93,10.8,250,75,500,0,1,0,01
1484254800,2017-01-12 21:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-4.8,1.36,1.56,1001,93,8.8,290,75,803,1,2,1,01
1484258400,2017-01-12 22:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-4.1,2.36,2.56,1003,86,10.8,320,75,803,1,2,1,01
1484262000,2017-01-12 23:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-4.59,1.36,1.56,1006,93,8.2,310,75,803,1,2,1,01
1484265600,2017-01-13 00:00:00,0,53.345035,-6.267261,1.39,9999.0,-0.61,-4.0,1.36,1.56,1008,86,6.7,320,40,802,1,3,2,01
1484269200,2017-01-13 01:00:00,0,53.345035,-6.267261,0.39,9999.0,-0.67,-5.7,0.36,0.56,1009,92,7.7,280,20,801,1,4,3,01
1484272800,2017-01-13 02:00:00,0,53.345035,-6.267261,0.39,9999.0,-0.54,-6.11,0.36,0.56,1010,93,8.8,280,20,620,4,10,11,01
1484276400,2017-01-13 03:00:00,0,53.345035,-6.267261,0.39,9999.0,-0.67,-5.5,0.36,0.56,1011,92,7.2,270,20,801,1,4,3,01
1484280000,2017-01-13 04:00:00,0,53.345035,-6.267261,1.0,9999.0,-0.95,-4.91,0.53,1.41,1012,86,7.7,280,20,801,1,4,3,01
1484283600,2017-01-13 05:00:00,0,53.345035,-6.267261,0.46,9999.0,-1.0,-5.61,0.36,1.34,1012,89,7.7,280,20,801,1,4,3,01
1484287200,2017-01-13 06:00:00,0,53.345035,-6.267261,0.39,10000.0,-1.48,-5.7,0.36,0.56,1013,86,7.7,270,0,800,5,11,12,01
1484290800,2017-01-13 07:00:00,0,53.345035,-6.267261,0.39,10000.0,-1.48,-5.89,0.36,0.56,1014,86,8.2,270,0,800,5,11,12,01
1484294400,2017-01-13 08:00:00,0,53.345035,-6.267261,0.39,10000.0,-2.34,-6.45,0.36,0.56,1015,80,9.8,290,0,800,5,11,12,01
1484298000,2017-01-13 09:00:00,0,53.345035,-6.267261,0.39,9999.0,-2.34,-5.28,0.36,0.56,1016,80,6.7,270,20,801,1,4,4,01
1484301600,2017-01-13 10:00:00,0,53.345035,-6.267261,1.39,9999.0,-1.48,-4.59,0.53,1.41,1017,80,8.2,270,20,801,1,4,4,01
1484305200,2017-01-13 11:00:00,0,53.345035,-6.267261,1.39,9999.0,-1.48,-4.59,1.36,1.56,1018,80,8.2,270,20,801,1,4,4,01
1484308800,2017-01-13 12:00:00,0,53.345035,-6.267261,2.39,9999.0,-1.4,-3.49,2.36,2.56,1018,75,8.8,280,75,803,1,2,6,01
1484312400,2017-01-13 13:00:00,0,53.345035,-6.267261,3.39,9999.0,-0.54,-1.63,2.53,3.41,1018,75,7.2,280,75,803,1,2,6,01
1484316000,2017-01-13 14:00:00,0,53.345035,-6.267261,3.39,9999.0,-0.7,-1.44,3.36,3.56,1019,74,6.7,290,40,802,1,3,5,01
1484319600,2017-01-13 15:00:00,0,53.345035,-6.267261,3.39,9999.0,0.44,-1.81,2.53,3.41,1019,81,7.7,280,40,802,1,3,5,01
1484323200,2017-01-13 16:00:00,0,53.345035,-6.267261,2.39,9999.0,0.45,-2.72,1.53,2.41,1019,87,6.7,270,40,802,1,3,5,01
1484326800,2017-01-13 17:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-3.54,1.36,1.56,1020,93,5.7,260,40,802,1,3,2,01
1484330400,2017-01-13 18:00:00,0,53.345035,-6.267261,1.39,9999.0,-0.61,-3.23,1.36,1.56,1020,86,5.1,270,40,802,1,3,2,01
1484334000,2017-01-13 19:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-4.21,1.36,1.56,1020,93,7.2,270,40,802,1,3,2,01
1484337600,2017-01-13 20:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-4.21,1.36,1.56,1020,93,7.2,260,40,802,1,3,2,01
1484341200,2017-01-13 21:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-4.21,1.36,1.56,1020,93,7.2,260,20,801,1,4,3,01
1484344800,2017-01-13 22:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-4.59,1.36,1.56,1020,93,8.2,260,20,801,1,4,3,01
1484348400,2017-01-13 23:00:00,0,53.345035,-6.267261,1.39,10000.0,0.38,-4.21,1.36,1.56,1020,93,7.2,260,0,800,5,11,12,01
1484352000,2017-01-14 00:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-3.54,1.36,2.56,1021,93,5.7,250,20,801,1,4,3,01
1484355600,2017-01-14 01:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-4.59,1.36,1.56,1021,93,8.2,260,20,801,1,4,3,01
1484359200,2017-01-14 02:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-3.23,1.36,2.56,1021,93,5.1,250,20,801,1,4,3,01
1484362800,2017-01-14 03:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-3.78,1.36,2.56,1021,93,6.2,260,20,801,1,4,3,01
1484366400,2017-01-14 04:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-4.21,1.36,2.56,1021,93,7.2,260,20,801,1,4,3,01
1484370000,2017-01-14 05:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-4.21,1.36,2.56,1021,93,7.2,260,20,801,1,4,3,01
1484373600,2017-01-14 06:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-4.21,1.36,1.56,1021,93,7.2,270,20,801,1,4,3,01
1484377200,2017-01-14 07:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,-3.29,2.36,2.56,1021,93,8.2,260,40,802,1,3,2,01
1484380800,2017-01-14 08:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,-2.92,2.36,2.56,1022,93,7.2,260,40,802,1,3,2,01
1484384400,2017-01-14 09:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,-3.11,2.36,3.56,1022,93,7.7,260,75,803,1,2,6,01
1484388000,2017-01-14 10:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-1.63,3.36,4.56,1023,93,7.2,260,75,803,1,2,6,01
1484391600,2017-01-14 11:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,-1.02,4.36,5.56,1023,93,9.3,260,75,803,1,2,6,01
1484395200,2017-01-14 12:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,1.75,5.53,6.41,1023,87,8.8,270,75,500,0,1,10,01
1484398800,2017-01-14 13:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,2.23,6.36,6.56,1023,93,7.2,280,75,520,0,5,9,01
1484402400,2017-01-14 14:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,2.4,6.36,7.56,1024,93,6.7,280,75,500,0,1,10,01
1484406000,2017-01-14 15:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,3.52,7.36,7.56,1024,87,7.2,280,75,520,0,5,9,01
1484409600,2017-01-14 16:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,2.58,6.36,6.56,1024,87,6.2,280,40,802,1,3,5,01
1484413200,2017-01-14 17:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,1.31,5.36,6.56,1024,93,6.2,280,75,803,1,2,1,01
1484416800,2017-01-14 18:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,2.78,5.53,6.41,1025,87,5.7,270,75,520,0,5,7,01
1484420400,2017-01-14 19:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,1.51,5.36,5.56,1025,87,5.7,270,75,803,1,2,1,01
1484424000,2017-01-14 20:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,1.51,4.53,5.41,1025,87,5.7,260,40,802,1,3,2,01
1484427600,2017-01-14 21:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,0.53,4.36,4.56,1025,93,5.1,270,75,803,1,2,1,01
1484431200,2017-01-14 22:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,1.78,5.36,5.56,1025,87,5.1,260,75,803,1,2,1,01
1484434800,2017-01-14 23:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,1.51,5.36,5.56,1025,87,5.7,250,75,803,1,2,1,01
1484438400,2017-01-15 00:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,0.16,5.36,5.56,1024,93,9.8,260,75,803,1,2,1,01
1484442000,2017-01-15 01:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,0.29,5.36,5.56,1024,93,9.3,260,75,803,1,2,1,01
1484445600,2017-01-15 02:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,1.61,6.36,6.56,1024,87,9.3,260,75,803,1,2,1,01
1484449200,2017-01-15 03:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,1.75,6.36,6.56,1024,87,8.8,260,75,803,1,2,1,01
1484452800,2017-01-15 04:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,2.07,6.36,6.56,1024,93,7.7,250,75,803,1,2,1,01
1484456400,2017-01-15 05:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,3.22,7.36,7.56,1024,87,8.2,260,75,803,1,2,1,01
1484460000,2017-01-15 06:00:00,0,53.345035,-6.267261,7.39,9999.0,6.33,2.68,7.36,7.56,1024,93,10.3,260,75,300,3,7,7,01
1484463600,2017-01-15 07:00:00,0,53.345035,-6.267261,7.39,9000.0,6.33,2.8,7.36,8.56,1024,93,9.8,260,75,300,3,7,7,01
